district,state,year,month,ndvi
South Garo Hills,Meghalaya,2021,4,0.5625
Patiala,Punjab,2021,4,0.2607
Rupnagar,Punjab,2021,4,0.3168
Fatehgarh Sahib,Punjab,2021,4,0.3096
Dakshin Dinajpur,West Bengal,2021,4,0.4166
Uttar Dinajpur,West Bengal,2021,4,0.5185
Ambala,Haryana,2021,4,0.3006
Panchkula,Haryana,2021,4,0.2933
Deoria,Uttar Pradesh,2021,4,0.2337
Kushinagar,Uttar Pradesh,2021,4,0.2732
Bathinda,Punjab,2021,4,0.2361
Hoshiarpur,Punjab,2021,4,0.3652
Mansa,Punjab,2021,4,0.222
Muktsar,Punjab,2021,4,0.2397
Nawan Shehar,Punjab,2021,4,0.3351
North Tripura,Tripura,2021,4,0.4967
South Tripura,Tripura,2021,4,0.5127
Dhalai,Tripura,2021,4,0.5029
Hamirpur,Uttar Pradesh,2021,4,0.2028
Mahoba,Uttar Pradesh,2021,4,0.1961
Faridkot,Punjab,2021,4,0.2335
Moga,Punjab,2021,4,0.2604
Jaipur,Rajasthan,2021,4,0.1868
Udaipur,Rajasthan,2021,4,0.2316
Dausa,Rajasthan,2021,4,0.1794
Rajsamand,Rajasthan,2021,4,0.2179
Bahraich,Uttar Pradesh,2021,4,0.284
Faizabad,Uttar Pradesh,2021,4,0.2817
Ambedkar Nagar,Uttar Pradesh,2021,4,0.2437
Sant Ravi Das Nagar,Uttar Pradesh,2021,4,0.2313
Shravasti,Uttar Pradesh,2021,4,0.2671
Naini Tal,Uttarakhand,2021,4,0.4337
Udham Singh Nagar,Uttarakhand,2021,4,0.3085
East Imphal,Manipur,2021,4,0.361
West Imphal,Manipur,2021,4,0.3177
Sawai Madhopur,Rajasthan,2021,4,0.1912
Karauli,Rajasthan,2021,4,0.1751
Aligarh,Uttar Pradesh,2021,4,0.2263
Allahabad,Uttar Pradesh,2021,4,0.2266
Banda,Uttar Pradesh,2021,4,0.2017
Gonda,Uttar Pradesh,2021,4,0.2891
Mathura,Uttar Pradesh,2021,4,0.1858
Moradabad,Uttar Pradesh,2021,4,0.3112
Varanasi,Uttar Pradesh,2021,4,0.2513
Balrampur,Uttar Pradesh,2021,4,0.2777
Chandauli,Uttar Pradesh,2021,4,0.2156
Chitrakoot,Uttar Pradesh,2021,4,0.2081
Hathras,Uttar Pradesh,2021,4,0.2046
Jyotiba Phule Nagar,Uttar Pradesh,2021,4,0.3434
Kaushambi,Uttar Pradesh,2021,4,0.2357
Bharuch,Gujarat,2021,4,0.2528
Junagadh,Gujarat,2021,4,0.294
Kheda,Gujarat,2021,4,0.3532
Anand,Gujarat,2021,4,0.3595
Dahod,Gujarat,2021,4,0.2373
Narmada,Gujarat,2021,4,0.259
Panch Mahals,Gujarat,2021,4,0.3121
Porbandar,Gujarat,2021,4,0.2241
Hisar,Haryana,2021,4,0.2089
Rohtak,Haryana,2021,4,0.2268
Fatehabad,Haryana,2021,4,0.2161
Jhajjar,Haryana,2021,4,0.1957
Nandurbar,Maharashtra,2021,4,0.2522
Kohima,Nagaland,2021,4,0.5727
Dimapur,Nagaland,2021,4,0.4176
Ganganagar,Rajasthan,2021,4,0.1343
Hanumangarh,Rajasthan,2021,4,0.1356
Bilaspur,Chhattisgarh,2021,4,0.29
Jashpur,Chhattisgarh,2021,4,0.3288
Kawardha,Chhattisgarh,2021,4,0.2413
Korba,Chhattisgarh,2021,4,0.2998
Koriya,Chhattisgarh,2021,4,0.328
Surguja,Chhattisgarh,2021,4,0.2973
Hoshangabad,Madhya Pradesh,2021,4,0.2358
Jabalpur,Madhya Pradesh,2021,4,0.2153
Mandla,Madhya Pradesh,2021,4,0.225
Mandsaur,Madhya Pradesh,2021,4,0.1551
Morena,Madhya Pradesh,2021,4,0.1982
Rajgarh,Madhya Pradesh,2021,4,0.1639
West Nimar,Madhya Pradesh,2021,4,0.1837
Barwani,Madhya Pradesh,2021,4,0.2055
Dindori,Madhya Pradesh,2021,4,0.2793
Harda,Madhya Pradesh,2021,4,0.2686
Katni,Madhya Pradesh,2021,4,0.2013
Neemuch,Madhya Pradesh,2021,4,0.1682
Sheopur,Madhya Pradesh,2021,4,0.1799
Umaria,Madhya Pradesh,2021,4,0.2427
Basti,Uttar Pradesh,2021,4,0.2481
Bulandshahr,Uttar Pradesh,2021,4,0.2716
Etawah,Uttar Pradesh,2021,4,0.2324
Farrukhabad,Uttar Pradesh,2021,4,0.2587
Meerut,Uttar Pradesh,2021,4,0.3414
Auraiya,Uttar Pradesh,2021,4,0.2286
Baghpat,Uttar Pradesh,2021,4,0.3275
Gautam Buddha Nagar,Uttar Pradesh,2021,4,0.2291
Kannauj,Uttar Pradesh,2021,4,0.2626
Sant Kabir Nagar,Uttar Pradesh,2021,4,0.2367
Pithoragarh,Uttarakhand,2021,4,0.17
Almora,Uttarakhand,2021,4,0.4021
Bageshwar,Uttarakhand,2021,4,0.2995
Chamoli,Uttarakhand,2021,4,0.2067
Champawat,Uttarakhand,2021,4,0.3126
Rudra Prayag,Uttarakhand,2021,4,0.3009
Aizawl,Mizoram,2021,4,0.5936
Lunglei,Mizoram,2021,4,0.5862
Champhai,Mizoram,2021,4,0.5932
Kolasib,Mizoram,2021,4,0.5143
Mamit,Mizoram,2021,4,0.5545
Saiha,Mizoram,2021,4,0.576
Serchhip,Mizoram,2021,4,0.61
Bhagalpur,Bihar,2021,4,0.2694
Munger,Bihar,2021,4,0.2428
Rohtas,Bihar,2021,4,0.2124
Saharsa,Bihar,2021,4,0.351
Sitamarhi,Bihar,2021,4,0.2657
Banka,Bihar,2021,4,0.2549
Bhabua,Bihar,2021,4,0.212
Bhojpur,Bihar,2021,4,0.233
Buxar,Bihar,2021,4,0.2324
Jamui,Bihar,2021,4,0.2338
Lakhisarai,Bihar,2021,4,0.2491
Sheikhpura,Bihar,2021,4,0.2298
Sheohar,Bihar,2021,4,0.2947
Supaul,Bihar,2021,4,0.2908
Bokaro,Jharkhand,2021,4,0.2758
Chatra,Jharkhand,2021,4,0.2633
Garhwa,Jharkhand,2021,4,0.2488
Giridih,Jharkhand,2021,4,0.2319
Hazaribag,Jharkhand,2021,4,0.2531
Koderma,Jharkhand,2021,4,0.2567
Pakur,Jharkhand,2021,4,0.2488
Sahibganj,Jharkhand,2021,4,0.2615
Banas Kantha,Gujarat,2021,4,0.292
Mahesana,Gujarat,2021,4,0.3118
Patan,Gujarat,2021,4,0.2386
Dumka,Jharkhand,2021,4,0.2682
Gumla,Jharkhand,2021,4,0.2906
Jamtara,Jharkhand,2021,4,0.2391
Latehar,Jharkhand,2021,4,0.32
Palamu,Jharkhand,2021,4,0.2517
Pashchim Singhbhum,Jharkhand,2021,4,0.3435
Saraikela Kharsawan,Jharkhand,2021,4,0.2795
Simdega,Jharkhand,2021,4,0.315
West Midnapore,West Bengal,2021,4,0.4276
East Nimar,Madhya Pradesh,2021,4,0.1685
Guna,Madhya Pradesh,2021,4,0.1745
Shahdol,Madhya Pradesh,2021,4,0.2461
Anuppur,Madhya Pradesh,2021,4,0.2544
Ashoknagar,Madhya Pradesh,2021,4,0.1744
Andaman Islands,Andaman and Nicobar,2021,4,0.4468
Nicobar Islands,Andaman and Nicobar,2021,4,0.4176
Barpeta,Assam,2021,4,0.34
Cachar,Assam,2021,4,0.5138
Darrang,Assam,2021,4,0.3946
Dhuburi,Assam,2021,4,0.3457
Dibrugarh,Assam,2021,4,0.3434
Goalpara,Assam,2021,4,0.3359
Golaghat,Assam,2021,4,0.3582
Kamrup,Assam,2021,4,0.4115
Karbi Anglong,Assam,2021,4,0.5092
Karimganj,Assam,2021,4,0.4754
Nagaon,Assam,2021,4,0.4012
Nalbari,Assam,2021,4,0.3681
North Cachar Hills,Assam,2021,4,0.5283
Sibsagar,Assam,2021,4,0.4344
Sonitpur,Assam,2021,4,0.3278
Bongaigaon,Assam,2021,4,0.4541
Dhemaji,Assam,2021,4,0.3624
Hailakandi,Assam,2021,4,0.4721
Jorhat,Assam,2021,4,0.3698
Kokrajhar,Assam,2021,4,0.4621
Lakhimpur,Assam,2021,4,0.4223
Marigaon,Assam,2021,4,0.4187
Tinsukia,Assam,2021,4,0.5035
Delhi,Delhi,2021,4,0.2494
Ahmadabad,Gujarat,2021,4,0.2351
Amreli,Gujarat,2021,4,0.2315
Bhavnagar,Gujarat,2021,4,0.2522
Gandhinagar,Gujarat,2021,4,0.3174
Jamnagar,Gujarat,2021,4,0.1865
Kachchh,Gujarat,2021,4,0.1473
Rajkot,Gujarat,2021,4,0.2132
Sabar Kantha,Gujarat,2021,4,0.2734
Surendranagar,Gujarat,2021,4,0.2423
Vadodara,Gujarat,2021,4,0.343
Bhiwani,Haryana,2021,4,0.1841
Gurgaon,Haryana,2021,4,0.1967
Jind,Haryana,2021,4,0.2406
Sirsa,Haryana,2021,4,0.193
Faridabad,Haryana,2021,4,0.198
Bilaspur,Himachal Pradesh,2021,4,0.365
Chamba,Himachal Pradesh,2021,4,0.2567
Hamirpur,Himachal Pradesh,2021,4,0.447
Kangra,Himachal Pradesh,2021,4,0.3631
Kinnaur,Himachal Pradesh,2021,4,0.0475
Kullu,Himachal Pradesh,2021,4,0.2666
Lahul and Spiti,Himachal Pradesh,2021,4,-0.0157
Mandi,Himachal Pradesh,2021,4,0.514
Shimla,Himachal Pradesh,2021,4,0.4541
Sirmaur,Himachal Pradesh,2021,4,0.4514
Solan,Himachal Pradesh,2021,4,0.42
Una,Himachal Pradesh,2021,4,0.3984
Bishnupur,Manipur,2021,4,0.3425
Chandel,Manipur,2021,4,0.5387
Churachandpur,Manipur,2021,4,0.5063
Senapati,Manipur,2021,4,0.543
Tamenglong,Manipur,2021,4,0.6358
Thoubal,Manipur,2021,4,0.2991
Ukhrul,Manipur,2021,4,0.5668
East Garo Hills,Meghalaya,2021,4,0.4956
Jaintia Hills,Meghalaya,2021,4,0.5295
West Khasi Hills,Meghalaya,2021,4,0.4795
Lawngtlai,Mizoram,2021,4,0.4117
Mokokchung,Nagaland,2021,4,0.6153
Mon,Nagaland,2021,4,0.606
Phek,Nagaland,2021,4,0.5568
Tuensang,Nagaland,2021,4,0.5717
Wokha,Nagaland,2021,4,0.6189
Zunheboto,Nagaland,2021,4,0.563
Sundargarh,Orissa,2021,4,0.3304
Amritsar,Punjab,2021,4,0.3596
Firozpur,Punjab,2021,4,0.2805
Gurdaspur,Punjab,2021,4,0.3355
Jalandhar,Punjab,2021,4,0.3256
Kapurthala,Punjab,2021,4,0.3194
Ludhiana,Punjab,2021,4,0.2892
Sangrur,Punjab,2021,4,0.2301
Ajmer,Rajasthan,2021,4,0.1799
Alwar,Rajasthan,2021,4,0.1782
Banswara,Rajasthan,2021,4,0.2045
Barmer,Rajasthan,2021,4,0.114
Bhilwara,Rajasthan,2021,4,0.1949
Bikaner,Rajasthan,2021,4,0.0919
Bundi,Rajasthan,2021,4,0.1895
Chittaurgarh,Rajasthan,2021,4,0.1955
Churu,Rajasthan,2021,4,0.115
Dungarpur,Rajasthan,2021,4,0.2197
Jaisalmer,Rajasthan,2021,4,0.0863
Jalor,Rajasthan,2021,4,0.1808
Jhalawar,Rajasthan,2021,4,0.18
Jhunjhunun,Rajasthan,2021,4,0.1763
Jodhpur,Rajasthan,2021,4,0.127
Nagaur,Rajasthan,2021,4,0.1485
Pali,Rajasthan,2021,4,0.1809
Sikar,Rajasthan,2021,4,0.1815
Sirohi,Rajasthan,2021,4,0.2247
Tonk,Rajasthan,2021,4,0.1801
East,Sikkim,2021,4,0.0
North Sikkim,Sikkim,2021,4,0.0045
South Sikkim,Sikkim,2021,4,0.4284
West Sikkim,Sikkim,2021,4,0.4048
West Tripura,Tripura,2021,4,0.5409
Bankura,West Bengal,2021,4,0.3649
Barddhaman,West Bengal,2021,4,0.4136
Birbhum,West Bengal,2021,4,0.3853
Darjiling,West Bengal,2021,4,0.4112
Haora,West Bengal,2021,4,0.4436
Hugli,West Bengal,2021,4,0.4472
Jalpaiguri,West Bengal,2021,4,0.4482
Kochbihar,West Bengal,2021,4,0.4277
Maldah,West Bengal,2021,4,0.4219
Murshidabad,West Bengal,2021,4,0.3591
Nadia,West Bengal,2021,4,0.4154
Puruliya,West Bengal,2021,4,0.2842
Kolkata,West Bengal,2021,4,0.2744
North 24 Parganas,West Bengal,2021,4,0.3786
South 24 Parganas,West Bengal,2021,4,0.3683
East Siang,Arunachal Pradesh,2021,4,0.4476
Lohit,Arunachal Pradesh,2021,4,0.6712
Lower Subansiri,Arunachal Pradesh,2021,4,0.4989
Tirap,Arunachal Pradesh,2021,4,0.6133
West Siang,Arunachal Pradesh,2021,4,0.5429
Changlang,Arunachal Pradesh,2021,4,0.6868
Lower Dibang Valley,Arunachal Pradesh,2021,4,0.5982
Papum Pare,Arunachal Pradesh,2021,4,0.576
Aurangabad,Bihar,2021,4,0.2189
Begusarai,Bihar,2021,4,0.2711
Darbhanga,Bihar,2021,4,0.2693
Gaya,Bihar,2021,4,0.2374
Gopalganj,Bihar,2021,4,0.2811
Jehanabad,Bihar,2021,4,0.2485
Katihar,Bihar,2021,4,0.459
Khagaria,Bihar,2021,4,0.3569
Madhubani,Bihar,2021,4,0.2492
Madhepura,Bihar,2021,4,0.4062
Muzaffarpur,Bihar,2021,4,0.3209
Nalanda,Bihar,2021,4,0.2631
Nawada,Bihar,2021,4,0.2455
Pashchim Champaran,Bihar,2021,4,0.3222
Patna,Bihar,2021,4,0.2478
Purba Champaran,Bihar,2021,4,0.3056
Purnia,Bihar,2021,4,0.5185
Samastipur,Bihar,2021,4,0.3507
Saran,Bihar,2021,4,0.285
Siwan,Bihar,2021,4,0.2768
Vaishali,Bihar,2021,4,0.3208
Araria,Bihar,2021,4,0.4519
Kishanganj,Bihar,2021,4,0.4048
Chandigarh,Chandigarh,2021,4,0.3484
Raigarh,Chhattisgarh,2021,4,0.3178
Deoghar,Jharkhand,2021,4,0.2471
Godda,Jharkhand,2021,4,0.2728
Lohardaga,Jharkhand,2021,4,0.3119
Ranchi,Jharkhand,2021,4,0.2758
Dhanbad,Jharkhand,2021,4,0.2684
Balaghat,Madhya Pradesh,2021,4,0.3205
Betul,Madhya Pradesh,2021,4,0.2186
Bhind,Madhya Pradesh,2021,4,0.1901
Bhopal,Madhya Pradesh,2021,4,0.1973
Chhatarpur,Madhya Pradesh,2021,4,0.1988
Chhindwara,Madhya Pradesh,2021,4,0.212
Damoh,Madhya Pradesh,2021,4,0.1857
Datia,Madhya Pradesh,2021,4,0.2098
Dewas,Madhya Pradesh,2021,4,0.2075
Dhar,Madhya Pradesh,2021,4,0.191
Gwalior,Madhya Pradesh,2021,4,0.19
Indore,Madhya Pradesh,2021,4,0.2123
Jhabua,Madhya Pradesh,2021,4,0.2008
Narsinghpur,Madhya Pradesh,2021,4,0.2481
Panna,Madhya Pradesh,2021,4,0.1852
Raisen,Madhya Pradesh,2021,4,0.1922
Ratlam,Madhya Pradesh,2021,4,0.185
Rewa,Madhya Pradesh,2021,4,0.2232
Sagar,Madhya Pradesh,2021,4,0.1946
Satna,Madhya Pradesh,2021,4,0.1982
Sehore,Madhya Pradesh,2021,4,0.1914
Seoni,Madhya Pradesh,2021,4,0.1976
Shajapur,Madhya Pradesh,2021,4,0.1847
Shivpuri,Madhya Pradesh,2021,4,0.1853
Sidhi,Madhya Pradesh,2021,4,0.2415
Tikamgarh,Madhya Pradesh,2021,4,0.1943
Ujjain,Madhya Pradesh,2021,4,0.201
Vidisha,Madhya Pradesh,2021,4,0.1713
Agra,Uttar Pradesh,2021,4,0.1912
Azamgarh,Uttar Pradesh,2021,4,0.2294
Ballia,Uttar Pradesh,2021,4,0.227
Bara Banki,Uttar Pradesh,2021,4,0.2978
Bareilly,Uttar Pradesh,2021,4,0.2888
Bijnor,Uttar Pradesh,2021,4,0.3295
Etah,Uttar Pradesh,2021,4,0.248
Fatehpur,Uttar Pradesh,2021,4,0.2193
Ghaziabad,Uttar Pradesh,2021,4,0.2804
Ghazipur,Uttar Pradesh,2021,4,0.2292
Hardoi,Uttar Pradesh,2021,4,0.2455
Jalaun,Uttar Pradesh,2021,4,0.2189
Jaunpur,Uttar Pradesh,2021,4,0.2404
Jhansi,Uttar Pradesh,2021,4,0.203
Kanpur,Uttar Pradesh,2021,4,0.2342
Lakhimpur Kheri,Uttar Pradesh,2021,4,0.2917
Lalitpur,Uttar Pradesh,2021,4,0.1928
Lucknow,Uttar Pradesh,2021,4,0.2894
Mainpuri,Uttar Pradesh,2021,4,0.2305
Mirzapur,Uttar Pradesh,2021,4,0.199
Muzaffarnagar,Uttar Pradesh,2021,4,0.3467
Pilibhit,Uttar Pradesh,2021,4,0.3064
Pratapgarh,Uttar Pradesh,2021,4,0.2582
Rae Bareli,Uttar Pradesh,2021,4,0.2533
Rampur,Uttar Pradesh,2021,4,0.3301
Saharanpur,Uttar Pradesh,2021,4,0.3701
Shahjahanpur,Uttar Pradesh,2021,4,0.2397
Sitapur,Uttar Pradesh,2021,4,0.2689
Sultanpur,Uttar Pradesh,2021,4,0.2578
Unnao,Uttar Pradesh,2021,4,0.2537
Badaun,Uttar Pradesh,2021,4,0.264
Firozabad,Uttar Pradesh,2021,4,0.2064
Kanpur Dehat,Uttar Pradesh,2021,4,0.2204
Mau,Uttar Pradesh,2021,4,0.2274
Siddharth Nagar,Uttar Pradesh,2021,4,0.2114
Sonbhadra,Uttar Pradesh,2021,4,0.1899
Dehra Dun,Uttarakhand,2021,4,0.4451
Pauri Garhwal,Uttarakhand,2021,4,0.4187
Haridwar,Uttarakhand,2021,4,0.3519
Tehri Garhwal,Uttarakhand,2021,4,0.3851
Uttarkashi,Uttarakhand,2021,4,0.2903
Adilabad,Andhra Pradesh,2021,4,0.2451
Anantapur,Andhra Pradesh,2021,4,0.2213
Chittoor,Andhra Pradesh,2021,4,0.3062
Cuddapah,Andhra Pradesh,2021,4,0.2667
East Godavari,Andhra Pradesh,2021,4,0.3764
Guntur,Andhra Pradesh,2021,4,0.33
Hyderabad,Andhra Pradesh,2021,4,0.1905
Karimnagar,Andhra Pradesh,2021,4,0.4029
Khammam,Andhra Pradesh,2021,4,0.3233
Krishna,Andhra Pradesh,2021,4,0.3234
Kurnool,Andhra Pradesh,2021,4,0.2525
Mahbubnagar,Andhra Pradesh,2021,4,0.282
Medak,Andhra Pradesh,2021,4,0.3309
Nalgonda,Andhra Pradesh,2021,4,0.3234
Nellore,Andhra Pradesh,2021,4,0.2661
Nizamabad,Andhra Pradesh,2021,4,0.3276
Prakasam,Andhra Pradesh,2021,4,0.2604
Rangareddi,Andhra Pradesh,2021,4,0.2707
Srikakulam,Andhra Pradesh,2021,4,0.3087
Vishakhapatnam,Andhra Pradesh,2021,4,0.406
Vizianagaram,Andhra Pradesh,2021,4,0.347
Warangal,Andhra Pradesh,2021,4,0.3904
West Godavari,Andhra Pradesh,2021,4,0.4143
North Goa,Goa,2021,4,0.4426
South Goa,Goa,2021,4,0.4828
Surat,Gujarat,2021,4,0.3202
The Dangs,Gujarat,2021,4,0.2582
Valsad,Gujarat,2021,4,0.2985
Navsari,Gujarat,2021,4,0.3754
Belgaum,Karnataka,2021,4,0.343
Bellary,Karnataka,2021,4,0.2534
Bidar,Karnataka,2021,4,0.2046
Bijapur,Karnataka,2021,4,0.2417
Chikmagalur,Karnataka,2021,4,0.4898
Dakshin Kannad,Karnataka,2021,4,0.5788
Dharwad,Karnataka,2021,4,0.284
Gulbarga,Karnataka,2021,4,0.2393
Hassan,Karnataka,2021,4,0.3428
Kodagu,Karnataka,2021,4,0.5951
Kolar,Karnataka,2021,4,0.2647
Mandya,Karnataka,2021,4,0.3507
Mysore,Karnataka,2021,4,0.3268
Raichur,Karnataka,2021,4,0.2865
Shimoga,Karnataka,2021,4,0.4956
Tumkur,Karnataka,2021,4,0.2689
Uttar Kannand,Karnataka,2021,4,0.561
Bagalkot,Karnataka,2021,4,0.3095
Bangalore Rural,Karnataka,2021,4,0.2759
Bangalore Urban,Karnataka,2021,4,0.2422
Chamrajnagar,Karnataka,2021,4,0.2777
Chitradurga,Karnataka,2021,4,0.2557
Davanagere,Karnataka,2021,4,0.3757
Gadag,Karnataka,2021,4,0.2267
Haveri,Karnataka,2021,4,0.3228
Koppal,Karnataka,2021,4,0.2595
Udupi,Karnataka,2021,4,0.5049
Kannur,Kerala,2021,4,0.5219
Ernakulam,Kerala,2021,4,0.1344
Idukki,Kerala,2021,4,0.3779
Kasaragod,Kerala,2021,4,0.5005
Kottayam,Kerala,2021,4,0.4701
Kozhikode,Kerala,2021,4,0.451
Malappuram,Kerala,2021,4,0.4883
Palakkad,Kerala,2021,4,0.4985
Pattanamtitta,Kerala,2021,4,0.4128
Kollam,Kerala,2021,4,0.4408
Thrissur,Kerala,2021,4,0.3785
Thiruvananthapuram,Kerala,2021,4,0.4139
Wayanad,Kerala,2021,4,0.5702
Alappuzha,Kerala,2021,4,0.2272
Kavaratti,Lakshadweep,2021,4,-0.1314
Akola,Maharashtra,2021,4,0.204
Amravati,Maharashtra,2021,4,0.231
Bhandara,Maharashtra,2021,4,0.3043
Buldana,Maharashtra,2021,4,0.2093
Chandrapur,Maharashtra,2021,4,0.2292
Dhule,Maharashtra,2021,4,0.2185
Garhchiroli,Maharashtra,2021,4,0.246
Jalgaon,Maharashtra,2021,4,0.2482
Kolhapur,Maharashtra,2021,4,0.4417
Latur,Maharashtra,2021,4,0.2362
Nagpur,Maharashtra,2021,4,0.224
Nanded,Maharashtra,2021,4,0.2537
Nashik,Maharashtra,2021,4,0.2508
Osmanabad,Maharashtra,2021,4,0.2285
Pune,Maharashtra,2021,4,0.2717
Raigarh,Maharashtra,2021,4,0.3256
Ratnagiri,Maharashtra,2021,4,0.411
Sindhudurg,Maharashtra,2021,4,0.4295
Sangli,Maharashtra,2021,4,0.2609
Satara,Maharashtra,2021,4,0.2752
Solapur,Maharashtra,2021,4,0.2637
Thane,Maharashtra,2021,4,0.2645
Wardha,Maharashtra,2021,4,0.1993
Yavatmal,Maharashtra,2021,4,0.2103
Aurangabad,Maharashtra,2021,4,0.223
Ahmednagar,Maharashtra,2021,4,0.2498
Bid,Maharashtra,2021,4,0.2325
Gondiya,Maharashtra,2021,4,0.3112
Hingoli,Maharashtra,2021,4,0.2431
Jalna,Maharashtra,2021,4,0.2149
Mumbai Suburban,Maharashtra,2021,4,0.2433
Mumbai city,Maharashtra,2021,4,0.1323
Parbhani,Maharashtra,2021,4,0.2531
Washim,Maharashtra,2021,4,0.2068
Cuttack,Orissa,2021,4,0.3098
Dhenkanal,Orissa,2021,4,0.3618
Ganjam,Orissa,2021,4,0.3348
Kalahandi,Orissa,2021,4,0.328
Keonjhar,Orissa,2021,4,0.3595
Koraput,Orissa,2021,4,0.3681
Mayurbhanj,Orissa,2021,4,0.3814
Puri,Orissa,2021,4,0.2017
Sambalpur,Orissa,2021,4,0.3869
Angul,Orissa,2021,4,0.3631
Baleshwar,Orissa,2021,4,0.3588
Baragarh,Orissa,2021,4,0.3862
Bhadrak,Orissa,2021,4,0.2232
Bolangir,Orissa,2021,4,0.2747
Boudh,Orissa,2021,4,0.328
Deogarh,Orissa,2021,4,0.375
Gajapati,Orissa,2021,4,0.4539
Jagatsinghpur,Orissa,2021,4,0.2484
Jajpur,Orissa,2021,4,0.282
Jharsuguda,Orissa,2021,4,0.2491
Kandhamal,Orissa,2021,4,0.4131
Kendrapara,Orissa,2021,4,0.2636
Khordha,Orissa,2021,4,0.2826
Malkangiri,Orissa,2021,4,0.3303
Nabarangpur,Orissa,2021,4,0.3017
Nayagarh,Orissa,2021,4,0.3534
Nuapada,Orissa,2021,4,0.2382
Rayagada,Orissa,2021,4,0.3846
Sonepur,Orissa,2021,4,0.3935
Thoothukudi,Tamil Nadu,2021,4,0.3258
Coimbatore,Tamil Nadu,2021,4,0.3677
Dharmapuri,Tamil Nadu,2021,4,0.3125
Virudhunagar,Tamil Nadu,2021,4,0.3475
Kanniyakumari,Tamil Nadu,2021,4,0.4561
Nilgiris,Tamil Nadu,2021,4,0.5691
Erode,Tamil Nadu,2021,4,0.344
Pudukkottai,Tamil Nadu,2021,4,0.2856
Dindigul,Tamil Nadu,2021,4,0.3775
Ramanathapuram,Tamil Nadu,2021,4,0.2539
Salem,Tamil Nadu,2021,4,0.3289
Thanjavur,Tamil Nadu,2021,4,0.2934
Sivaganga,Tamil Nadu,2021,4,0.3131
Tiruchchirappalli,Tamil Nadu,2021,4,0.3
Tirunelveli Kattabo,Tamil Nadu,2021,4,0.4277
Ariyalur,Tamil Nadu,2021,4,0.3024
Chennai,Tamil Nadu,2021,4,0.1915
Cuddalore,Tamil Nadu,2021,4,0.2841
Kancheepuram,Tamil Nadu,2021,4,0.2059
Karur,Tamil Nadu,2021,4,0.2414
Madurai,Tamil Nadu,2021,4,0.3449
Nagapattinam,Tamil Nadu,2021,4,0.2596
Namakkal,Tamil Nadu,2021,4,0.2935
Perambalur,Tamil Nadu,2021,4,0.316
Theni,Tamil Nadu,2021,4,0.508
Thiruvallur,Tamil Nadu,2021,4,0.2596
Tiruvannamalai,Tamil Nadu,2021,4,0.3533
Vellore,Tamil Nadu,2021,4,0.3179
Villupuram,Tamil Nadu,2021,4,0.3191
East Midnapore,West Bengal,2021,4,0.4175
Durg,Chhattisgarh,2021,4,0.2602
Bastar,Chhattisgarh,2021,4,0.3274
Dantewada,Chhattisgarh,2021,4,0.291
Dhamtari,Chhattisgarh,2021,4,0.3491
Janjgir-Champa,Chhattisgarh,2021,4,0.2981
Kanker,Chhattisgarh,2021,4,0.2921
Mahasamund,Chhattisgarh,2021,4,0.3295
Raipur,Chhattisgarh,2021,4,0.263
Raj Nandgaon,Chhattisgarh,2021,4,0.2401
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2021,4,0.2539
Daman,Daman and Diu,2021,4,0.1325
Junagadh,Daman and Diu,2021,4,0.3288
Burhanpur,Madhya Pradesh,2021,4,0.2201
Karaikal,Puducherry,2021,4,0.2418
Mahe,Puducherry,2021,4,0.456
Puducherry,Puducherry,2021,4,0.2466
Yanam,Puducherry,2021,4,0.395
Karnal,Haryana,2021,7,0.3083
Kurukshetra,Haryana,2021,7,0.3032
Mahendragarh,Haryana,2021,7,0.2184
Sonepat,Haryana,2021,7,0.254
Kaithal,Haryana,2021,7,0.2378
Panipat,Haryana,2021,7,0.2744
Rewari,Haryana,2021,7,0.2177
Yamuna Nagar,Haryana,2021,7,0.361
Bharatpur,Rajasthan,2021,7,0.1924
Dhaulpur,Rajasthan,2021,7,0.191
Purba Singhbhum,Jharkhand,2021,7,0.3724
Gorakhpur,Uttar Pradesh,2021,7,0.0
Maharajganj,Uttar Pradesh,2021,7,0.3839
Kota,Rajasthan,2021,7,0.0898
Baran,Rajasthan,2021,7,0.1907
East Khasi Hills,Meghalaya,2021,7,0.0
West Garo Hills,Meghalaya,2021,7,0.0
Ri-Bhoi,Meghalaya,2021,7,0.0
South Garo Hills,Meghalaya,2021,7,0.0
Patiala,Punjab,2021,7,0.2554
Rupnagar,Punjab,2021,7,0.2992
Fatehgarh Sahib,Punjab,2021,7,0.2452
Dakshin Dinajpur,West Bengal,2021,7,0.0
Uttar Dinajpur,West Bengal,2021,7,0.0
Ambala,Haryana,2021,7,0.2807
Panchkula,Haryana,2021,7,0.3963
Deoria,Uttar Pradesh,2021,7,0.0504
Kushinagar,Uttar Pradesh,2021,7,0.0
Bathinda,Punjab,2021,7,0.3244
Hoshiarpur,Punjab,2021,7,0.4175
Mansa,Punjab,2021,7,0.3047
Muktsar,Punjab,2021,7,0.2717
Nawan Shehar,Punjab,2021,7,0.3479
North Tripura,Tripura,2021,7,0.4774
South Tripura,Tripura,2021,7,0.0
Dhalai,Tripura,2021,7,0.0
Hamirpur,Uttar Pradesh,2021,7,0.2154
